Johnson_U	3968659.859535194
Johnson_B	7298839.630490335
Johnson_V	7815228.406750349
Gunn_I	4258156.032355014
SDSS_u	3779526.4256075467
SDSS_g	7753246.334785518
SDSS_r	7141986.533204942
SDSS_i	5605504.265958867
SDSS_z	4014147.0063463496
2mass_J	2033053.6530923143
2mass_H	1021841.4195015217
2mass_Ks	398798.44710406323
W1	79841.81719239475
W2	22923.537859679345
W3	749.1770246774048
W4	48.76712607388445
