Johnson_U	211637.0463583819
Johnson_B	909296.140835574
Johnson_V	1448587.6659473865
Gunn_I	1440924.647022174
SDSS_u	173065.96798832904
SDSS_g	1075696.9351450948
SDSS_r	1662922.022238861
SDSS_i	1634295.159557341
SDSS_z	1406474.5401479353
2mass_J	955803.5384370661
2mass_H	667779.2535581253
2mass_Ks	277297.34492856794
W1	57123.68743012805
W2	15730.920146376959
W3	557.1839354288398
W4	36.557738251884665
