Johnson_U	5047395.888151698
Johnson_B	8445632.584066464
Johnson_V	8665415.502611872
Gunn_I	4482337.224214117
SDSS_u	4740338.155927763
SDSS_g	8825729.87670742
SDSS_r	7689911.408293153
SDSS_i	5940278.3377002
SDSS_z	4218126.755635799
2mass_J	2111710.4523970974
2mass_H	1044580.7109260486
2mass_Ks	405390.8727237021
W1	80786.91426920977
W2	23277.142202036703
W3	761.1795285745528
W4	49.567706911136696
