Johnson_U	139519.01496457035
Johnson_B	582882.6790556245
Johnson_V	987828.2347938544
Gunn_I	1302893.151857151
SDSS_u	121994.81734355811
SDSS_g	695070.3401353752
SDSS_r	1219409.9002423892
SDSS_i	1391248.6633628083
SDSS_z	1280530.453089243
2mass_J	854218.7824735265
2mass_H	549151.3808004466
2mass_Ks	237928.7517989111
W1	51457.80978257507
W2	15283.173819873646
W3	537.5426934278129
W4	35.71800028466618
