Johnson_U	3276297.883505743
Johnson_B	6084507.312292096
Johnson_V	6683991.052604332
Gunn_I	3759689.139382846
SDSS_u	3017385.067046493
SDSS_g	6491621.517887989
SDSS_r	6117390.1806618115
SDSS_i	4875758.047625193
SDSS_z	3559257.850422227
2mass_J	1865147.210637217
2mass_H	967443.1957644813
2mass_Ks	379102.12967353954
W1	76022.59988208015
W2	21734.03968156808
W3	719.9178692775205
W4	46.95217087597315
