Johnson_U	17310332.665285196
Johnson_B	24913474.016436722
Johnson_V	19990283.806854945
Gunn_I	7690643.642994168
SDSS_u	16124574.635796446
SDSS_g	24045294.961647026
SDSS_r	15862767.693978325
SDSS_i	10936013.093035206
SDSS_z	7089733.696670917
2mass_J	3103186.610385918
2mass_H	1310178.4448423185
2mass_Ks	500924.5138627974
W1	98617.1857140781
W2	28986.746217449774
W3	925.7623348558884
W4	60.0952039053122
