Johnson_U	283614.3622379801
Johnson_B	1112518.1729014073
Johnson_V	1684808.9588925948
Gunn_I	1611767.5699074506
SDSS_u	243840.1144141896
SDSS_g	1294946.0260903966
SDSS_r	1926368.4453332522
SDSS_i	1858276.4840839482
SDSS_z	1565724.9285312877
2mass_J	1032665.1110666128
2mass_H	705167.1917518685
2mass_Ks	289397.5884863081
W1	59131.46713891104
W2	16408.014168430647
W3	572.5188435602996
W4	37.545321664034276
